timestamp,Boomer Rocket Team ,Engineering Diversity and Inclusion Program Fund MEP & D&I ,Civil Engineering & Environmental Science ,Aerospace & Mechanical Engineering ,Industrial & Systems Engineering ,Engineering Pathways ,Diversity & Inclusion Scholarships ,Sooner Off Road ,Electrical Engineering Undergraduate Lab ,Sooner Rover ,OU Young Engineering Alumni ,Sooner Competitive Robotics Team ,E-Club ,LKOT ,Design Build Fly ,OU Artificial Intelligence/Machine Learning Club ,Electrical & Computer Engineering ,Sooner Racing Team ,Engineering Physics ,Concrete Canoe ,Computer Science ,Women in Engineering 
Apr 13 @ 15:20:08,2170.0,8650.0,310.0,3150.0,9695.0,400.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2212.0,1157.0,2030.0,1020.0,735.0,11450.0,1100.0,296.0,3385.0,0.0
Apr 13 @ 15:25:55,2170.0,8650.0,310.0,3150.0,9695.0,400.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2212.0,1157.0,2030.0,1020.0,735.0,11450.0,1100.0,296.0,3385.0,0.0
Apr 13 @ 15:26:37,2170.0,8650.0,310.0,3150.0,9695.0,400.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2212.0,1157.0,2030.0,1020.0,735.0,11450.0,1100.0,296.0,3385.0,0.0
Apr 13 @ 15:26:37,2170.0,8650.0,310.0,3150.0,9695.0,400.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2212.0,1157.0,2030.0,1020.0,735.0,11450.0,1100.0,296.0,3385.0,0.0
Apr 13 @ 15:28:36,2170.0,8650.0,310.0,3150.0,11695.0,400.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2212.0,1157.0,2030.0,1020.0,735.0,11450.0,1100.0,296.0,3385.0,0.0
Apr 13 @ 15:34:35,2170.0,8650.0,310.0,3150.0,11695.0,400.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2212.0,1157.0,2030.0,1020.0,735.0,11450.0,1100.0,296.0,3385.0,0.0
Apr 13 @ 15:34:51,2170.0,8650.0,410.0,3150.0,11695.0,400.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2212.0,1157.0,2030.0,1020.0,735.0,11450.0,1100.0,296.0,3385.0,0.0
Apr 13 @ 15:35:06,2170.0,8650.0,410.0,3150.0,11695.0,400.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2212.0,1157.0,2030.0,1020.0,735.0,11450.0,1100.0,296.0,3385.0,0.0
Apr 13 @ 15:39:50,2170.0,8650.0,410.0,3150.0,11695.0,400.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2212.0,1772.0,2030.0,1020.0,735.0,11450.0,1100.0,296.0,3385.0,0.0
Apr 13 @ 15:42:32,2170.0,8650.0,410.0,3150.0,11695.0,400.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2212.0,1772.0,2030.0,1020.0,735.0,11450.0,1100.0,296.0,3385.0,0.0
Apr 13 @ 15:47:17,2170.0,8650.0,410.0,3150.0,11695.0,400.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2212.0,1772.0,2030.0,1020.0,735.0,11460.0,1100.0,296.0,3385.0,0.0
Apr 13 @ 15:48:26,2170.0,8650.0,410.0,3150.0,11695.0,400.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11460.0,1100.0,296.0,3385.0,0.0
Apr 13 @ 15:48:26,2170.0,8650.0,510.0,3150.0,11695.0,400.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11460.0,1100.0,296.0,3385.0,0.0
Apr 13 @ 15:48:26,2170.0,8650.0,510.0,3150.0,11695.0,400.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11460.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 15:48:26,2170.0,8650.0,510.0,3150.0,11695.0,400.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11460.0,1100.0,396.0,3385.0,100.0
Apr 13 @ 15:48:57,2170.0,8650.0,510.0,3150.0,11695.0,400.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11470.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 15:49:34,2170.0,8650.0,510.0,3150.0,11695.0,400.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11480.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 15:50:11,2170.0,8650.0,510.0,3150.0,11695.0,400.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11490.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 15:50:44,2170.0,8650.0,510.0,3150.0,11695.0,400.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11500.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 15:51:12,2170.0,8650.0,510.0,3150.0,11695.0,400.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11510.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 15:51:48,2170.0,8650.0,510.0,3150.0,11695.0,400.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11520.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 15:52:18,2170.0,8650.0,510.0,3150.0,11995.0,400.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11520.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 15:52:18,2170.0,8650.0,510.0,3150.0,11995.0,400.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11520.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 15:52:18,2170.0,8950.0,510.0,3150.0,11995.0,400.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11520.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 15:52:18,2170.0,8950.0,510.0,3150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11520.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 15:52:18,2170.0,8950.0,510.0,3150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11520.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 15:52:21,2170.0,8950.0,510.0,3150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11530.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 15:52:55,2170.0,8950.0,510.0,3150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11540.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 15:53:24,2170.0,8950.0,510.0,3150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11550.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 15:53:59,2170.0,8950.0,510.0,3150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11560.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 15:54:33,2170.0,8950.0,510.0,3150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11570.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 15:55:15,2170.0,8950.0,510.0,3150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11580.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 15:55:47,2170.0,8950.0,510.0,3150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11590.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 15:56:23,2170.0,8950.0,510.0,3150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11600.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 15:57:04,2170.0,8950.0,510.0,3150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11610.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 15:57:35,2170.0,8950.0,510.0,3150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11620.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 15:58:04,2170.0,8950.0,510.0,3150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11630.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 15:58:34,2170.0,8950.0,510.0,3150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11640.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 15:59:26,2170.0,8950.0,510.0,3150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11650.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:00:00,2170.0,8950.0,510.0,3150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11660.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:00:37,2170.0,8950.0,510.0,3150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11670.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:01:10,2170.0,8950.0,510.0,3150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11680.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:01:40,2170.0,8950.0,510.0,3150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11690.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:02:14,2170.0,8950.0,510.0,3150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11700.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:02:44,2170.0,8950.0,510.0,3150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11710.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:05:23,2170.0,8950.0,510.0,3150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11720.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:05:51,2170.0,8950.0,510.0,3150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11730.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:06:28,2170.0,8950.0,510.0,3150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11740.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:07:04,2170.0,8950.0,510.0,3150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11750.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:07:35,2170.0,8950.0,510.0,3150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11760.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:08:09,2170.0,8950.0,510.0,3150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11770.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:10:07,2170.0,8950.0,510.0,3150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11780.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:10:39,2170.0,8950.0,510.0,3150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11790.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:10:55,2170.0,8950.0,510.0,4150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11790.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:11:10,2170.0,8950.0,510.0,4150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11800.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:11:32,2170.0,8950.0,510.0,4150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11800.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:11:41,2170.0,8950.0,510.0,4150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11810.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:12:13,2170.0,8950.0,510.0,4150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11820.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:12:53,2170.0,8950.0,510.0,4150.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11830.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:12:57,2170.0,8950.0,510.0,4200.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2030.0,1020.0,735.0,11830.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:12:57,2170.0,8950.0,510.0,4200.0,11995.0,650.0,4660.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2130.0,1020.0,735.0,11830.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:12:57,2170.0,8950.0,510.0,4200.0,11995.0,650.0,4710.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2130.0,1020.0,735.0,11830.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:12:57,2170.0,9000.0,510.0,4200.0,11995.0,650.0,4710.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2130.0,1020.0,735.0,11830.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:12:57,2170.0,9000.0,510.0,4200.0,11995.0,650.0,4710.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2130.0,1020.0,735.0,11830.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:13:28,2170.0,9000.0,510.0,4200.0,11995.0,650.0,4710.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2130.0,1020.0,735.0,11840.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:14:01,2170.0,9000.0,510.0,4200.0,11995.0,650.0,4710.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2130.0,1020.0,735.0,11850.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:14:32,2170.0,9000.0,510.0,4200.0,11995.0,650.0,4710.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2130.0,1020.0,735.0,11860.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:15:06,2170.0,9000.0,510.0,4200.0,11995.0,650.0,4710.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2130.0,1020.0,735.0,11870.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:16:08,2170.0,9000.0,510.0,4200.0,11995.0,650.0,4710.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2130.0,1020.0,735.0,11880.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:16:58,2170.0,9000.0,510.0,4200.0,11995.0,650.0,4710.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2130.0,1020.0,735.0,11890.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:17:32,2170.0,9000.0,510.0,4200.0,11995.0,650.0,4710.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2130.0,1020.0,735.0,11900.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:18:02,2170.0,9000.0,510.0,4200.0,11995.0,650.0,4710.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2130.0,1020.0,735.0,11910.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:18:48,2170.0,9000.0,510.0,4200.0,11995.0,650.0,4710.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2130.0,1020.0,735.0,11920.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:19:39,2170.0,9000.0,510.0,4200.0,11995.0,650.0,4710.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2130.0,1020.0,735.0,11930.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:20:08,2170.0,9000.0,510.0,4200.0,11995.0,650.0,4710.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2130.0,1020.0,735.0,11940.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:20:37,2170.0,9000.0,510.0,4200.0,11995.0,650.0,4710.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2130.0,1020.0,735.0,11950.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:21:04,2170.0,9000.0,510.0,4200.0,11995.0,650.0,4710.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2130.0,1020.0,735.0,11960.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:26:22,2170.0,9000.0,510.0,4300.0,11995.0,650.0,4710.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1772.0,2130.0,1020.0,735.0,11960.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:34:17,2170.0,9000.0,510.0,4300.0,11995.0,650.0,4710.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1872.0,2130.0,1020.0,735.0,11960.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:36:43,2170.0,9000.0,510.0,4300.0,11995.0,650.0,4710.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1872.0,2130.0,1020.0,735.0,11960.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:42:33,2170.0,9000.0,510.0,4300.0,11995.0,650.0,4710.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1872.0,2130.0,1020.0,735.0,11960.0,1100.0,396.0,3385.0,0.0
Apr 13 @ 16:42:33,2170.0,9000.0,510.0,4300.0,11995.0,650.0,4710.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1872.0,2130.0,1020.0,735.0,11960.0,1100.0,396.0,3435.0,0.0
Apr 13 @ 16:42:33,2170.0,9000.0,510.0,4300.0,11995.0,650.0,4710.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1872.0,2130.0,1020.0,735.0,11960.0,1100.0,396.0,3435.0,0.0
Apr 13 @ 16:42:34,2170.0,9000.0,510.0,4300.0,11995.0,650.0,4710.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1872.0,2130.0,1020.0,735.0,11960.0,1100.0,396.0,3435.0,0.0
Apr 13 @ 16:47:56,2170.0,9000.0,510.0,4300.0,11995.0,650.0,4710.0,2869.0,2000.0,425.0,610.0,2350.0,2412.0,1872.0,2130.0,1020.0,735.0,11960.0,1100.0,396.0,3435.0,0.0
Apr 13 @ 16:50:33,2170.0,9000.0,510.0,4300.0,11995.0,650.0,4710.0,2869.0,2100.0,425.0,610.0,2350.0,2412.0,1872.0,2130.0,1020.0,735.0,11960.0,1100.0,396.0,3435.0,0.0
Apr 13 @ 16:52:20,2170.0,9000.0,510.0,4300.0,11995.0,650.0,4710.0,2869.0,2100.0,425.0,610.0,2350.0,2512.0,1872.0,2130.0,1020.0,735.0,11960.0,1100.0,396.0,3435.0,0.0
Apr 13 @ 16:53:17,2170.0,9000.0,510.0,4300.0,11995.0,650.0,4710.0,2869.0,2100.0,425.0,610.0,2350.0,2522.0,1872.0,2130.0,1020.0,735.0,11960.0,1100.0,396.0,3435.0,0.0
Apr 13 @ 16:57:05,2170.0,9000.0,510.0,4300.0,11995.0,650.0,4710.0,2869.0,2100.0,425.0,610.0,2350.0,2522.0,1872.0,2130.0,1020.0,735.0,11960.0,1600.0,396.0,3435.0,0.0
Apr 13 @ 16:58:08,2170.0,9000.0,510.0,4300.0,11995.0,650.0,4710.0,2869.0,2100.0,425.0,610.0,2350.0,2522.0,1872.0,2130.0,1020.0,735.0,11960.0,1600.0,396.0,3435.0,0.0
Apr 13 @ 16:58:43,2170.0,9000.0,510.0,4310.0,11995.0,650.0,4710.0,2869.0,2100.0,425.0,610.0,2350.0,2522.0,1872.0,2130.0,1020.0,735.0,11960.0,1600.0,396.0,3435.0,0.0
Apr 13 @ 16:59:47,2170.0,9000.0,510.0,4310.0,11995.0,650.0,4710.0,2869.0,2100.0,425.0,610.0,2350.0,2522.0,1872.0,2130.0,1020.0,735.0,11960.0,1600.0,396.0,3435.0,0.0
Apr 13 @ 17:13:54,2170.0,9000.0,510.0,4310.0,11995.0,650.0,4710.0,2869.0,2100.0,425.0,610.0,2350.0,2522.0,1872.0,2130.0,1020.0,735.0,11960.0,1700.0,396.0,3435.0,0.0
Apr 13 @ 17:18:38,2170.0,9000.0,710.0,4310.0,11995.0,650.0,4710.0,2869.0,2100.0,425.0,610.0,2350.0,2522.0,1872.0,2130.0,1020.0,735.0,11960.0,1700.0,396.0,3435.0,0.0
Apr 13 @ 17:22:39,2170.0,9000.0,710.0,4310.0,11995.0,650.0,4710.0,2869.0,2100.0,425.0,610.0,2350.0,2522.0,1872.0,2130.0,1020.0,735.0,11960.0,1700.0,396.0,3435.0,0.0
Apr 13 @ 17:24:51,2170.0,9000.0,710.0,4410.0,11995.0,650.0,4710.0,2869.0,2100.0,425.0,610.0,2350.0,2522.0,1872.0,2130.0,1020.0,735.0,11960.0,1700.0,396.0,3435.0,0.0
Apr 13 @ 17:27:53,2170.0,9000.0,710.0,4410.0,11995.0,650.0,4710.0,2869.0,2100.0,425.0,610.0,2350.0,2522.0,1872.0,2130.0,1020.0,3235.0,11960.0,1700.0,396.0,3435.0,0.0
Apr 13 @ 17:27:53,2170.0,9000.0,710.0,4410.0,11995.0,650.0,4710.0,2869.0,3350.0,425.0,610.0,2350.0,2522.0,1872.0,2130.0,1020.0,3235.0,11960.0,1700.0,396.0,3435.0,0.0
Apr 13 @ 17:27:53,2170.0,9000.0,710.0,4410.0,11995.0,650.0,4710.0,2869.0,3350.0,425.0,610.0,2350.0,2522.0,1872.0,2130.0,1020.0,3235.0,11960.0,1700.0,396.0,3435.0,0.0
Apr 13 @ 17:47:26,2170.0,9000.0,710.0,4410.0,11995.0,650.0,4710.0,2869.0,3350.0,425.0,610.0,2350.0,2532.0,1872.0,2130.0,1020.0,3235.0,11960.0,1700.0,396.0,3435.0,0.0
Apr 13 @ 17:48:31,2170.0,9000.0,710.0,4410.0,11995.0,650.0,4710.0,2869.0,3350.0,425.0,610.0,2350.0,2532.0,1872.0,2130.0,1020.0,3235.0,11960.0,1700.0,396.0,3435.0,0.0
Apr 13 @ 17:52:50,2170.0,9000.0,710.0,4410.0,11995.0,650.0,4710.0,2869.0,3350.0,425.0,610.0,2350.0,2632.0,1872.0,2130.0,1020.0,3235.0,11960.0,1700.0,396.0,3435.0,0.0
Apr 13 @ 18:16:21,2170.0,9000.0,710.0,4410.0,11995.0,650.0,4810.0,2869.0,3350.0,425.0,610.0,2350.0,2632.0,1872.0,2130.0,1020.0,3235.0,11960.0,1700.0,396.0,3435.0,0.0
Apr 13 @ 18:16:21,2170.0,9100.0,710.0,4410.0,11995.0,650.0,4810.0,2869.0,3350.0,425.0,610.0,2350.0,2632.0,1872.0,2130.0,1020.0,3235.0,11960.0,1700.0,396.0,3435.0,0.0
Apr 13 @ 18:16:21,2170.0,9100.0,710.0,4410.0,11995.0,650.0,4810.0,2869.0,3350.0,425.0,610.0,2350.0,2632.0,1872.0,2130.0,1020.0,3235.0,11960.0,1700.0,396.0,3435.0,0.0
Apr 13 @ 18:34:37,2170.0,9100.0,710.0,4510.0,11995.0,650.0,4810.0,2869.0,3350.0,425.0,610.0,2350.0,2632.0,1872.0,2130.0,1020.0,3235.0,11960.0,1700.0,396.0,3435.0,0.0
Apr 13 @ 18:35:10,2170.0,9100.0,710.0,4510.0,11995.0,650.0,4810.0,2869.0,3350.0,425.0,610.0,2350.0,2632.0,1872.0,2130.0,1020.0,3235.0,11960.0,1700.0,396.0,3435.0,100.0
Apr 13 @ 18:41:34,2170.0,9100.0,710.0,4510.0,11995.0,650.0,4810.0,2869.0,3350.0,425.0,610.0,2350.0,2632.0,1872.0,2130.0,1020.0,3235.0,11960.0,1700.0,396.0,3435.0,0.0
Apr 13 @ 18:54:34,2170.0,9100.0,710.0,4810.0,11995.0,650.0,4810.0,2869.0,3350.0,425.0,610.0,2350.0,2632.0,1872.0,2130.0,1020.0,3235.0,11960.0,1700.0,396.0,3435.0,0.0
Apr 13 @ 18:58:48,2170.0,9100.0,710.0,4810.0,11995.0,650.0,4810.0,2869.0,3350.0,425.0,610.0,2350.0,2632.0,1872.0,2130.0,1020.0,3235.0,11960.0,1700.0,396.0,3435.0,0.0
Apr 13 @ 19:03:38,2170.0,9100.0,710.0,4810.0,11995.0,650.0,4810.0,2869.0,3350.0,425.0,610.0,2350.0,2632.0,1872.0,2130.0,1020.0,3235.0,11960.0,1700.0,396.0,3435.0,0.0
Apr 13 @ 19:03:43,2170.0,9100.0,710.0,4810.0,11995.0,650.0,4810.0,2869.0,3350.0,425.0,610.0,2350.0,2632.0,1872.0,2130.0,1020.0,3235.0,11960.0,1700.0,396.0,3435.0,0.0
Apr 13 @ 19:09:01,2170.0,9100.0,710.0,4810.0,11995.0,650.0,4810.0,2869.0,3350.0,425.0,610.0,2350.0,2632.0,1872.0,2130.0,1020.0,3235.0,11960.0,1700.0,396.0,3435.0,0.0
Apr 13 @ 19:10:18,2170.0,9100.0,710.0,4810.0,11995.0,650.0,4810.0,2869.0,3350.0,425.0,610.0,2350.0,2632.0,1872.0,2130.0,1020.0,3235.0,11960.0,1700.0,396.0,3435.0,0.0
Apr 13 @ 19:16:15,2170.0,9100.0,710.0,4810.0,11995.0,650.0,4810.0,2869.0,3350.0,425.0,610.0,2350.0,2632.0,1872.0,2130.0,1020.0,3235.0,11960.0,1700.0,396.0,3435.0,50.0
Apr 13 @ 19:17:12,2170.0,9100.0,710.0,4810.0,11995.0,650.0,4810.0,2869.0,3350.0,425.0,610.0,2350.0,2632.0,1872.0,2130.0,1020.0,3235.0,11960.0,1700.0,396.0,3435.0,0.0
